frame_id,source_dataset_id,source_specimen_id,source_frame_number,time_s_from_first_available,frame_rate_hz_reported,image_path,mask_path,image_sha256,mask_sha256,width_px_deposited,height_px_deposited,source_acquisition_width_px_reported,source_acquisition_height_px_reported,mask_present,mask_positive_pixels,mask_area_fraction,bbox_xmin_px,bbox_ymin_px,bbox_xmax_px,bbox_ymax_px,temporal_block,split,data_role
GVF-2025-0127,jrsb4b9yy5_v1,CPEEK_PANEL_001,127,2.254545455,55.0,data/public_benchmark/images/frame_0127.png,data/public_benchmark/masks/frame_0127.png,9e2386c5dcd33f93c257aa830fa98dd5639b860c6509dec705bd98d3704a4ec0,2196ae049e4ba906c7f48ec888e4334917fe5014a4292ba3dcd2a99da3f3ee1f,234,234,640,512,True,531,0.00969756738988,36,35,189,121,0,benchmark_only,experimental_public_benchmark
GVF-2025-0128,jrsb4b9yy5_v1,CPEEK_PANEL_001,128,2.272727273,55.0,data/public_benchmark/images/frame_0128.png,data/public_benchmark/masks/frame_0128.png,805f957502072cf13b471ec0e7d89f7b868fb38c38831652ce1a1ee8937e0086,2196ae049e4ba906c7f48ec888e4334917fe5014a4292ba3dcd2a99da3f3ee1f,234,234,640,512,True,531,0.00969756738988,36,35,189,121,0,benchmark_only,experimental_public_benchmark
GVF-2025-0129,jrsb4b9yy5_v1,CPEEK_PANEL_001,129,2.290909091,55.0,data/public_benchmark/images/frame_0129.png,data/public_benchmark/masks/frame_0129.png,1aeee9dcf8382e93bfb690c8ef9468bef7d78abe89d5ea5459d59316ae508106,2196ae049e4ba906c7f48ec888e4334917fe5014a4292ba3dcd2a99da3f3ee1f,234,234,640,512,True,531,0.00969756738988,36,35,189,121,0,benchmark_only,experimental_public_benchmark
GVF-2025-0130,jrsb4b9yy5_v1,CPEEK_PANEL_001,130,2.309090909,55.0,data/public_benchmark/images/frame_0130.png,data/public_benchmark/masks/frame_0130.png,70d3774b44cab2db17db6f834b662f31b8d56e880bb66a78a9d3122d22c0fd65,2196ae049e4ba906c7f48ec888e4334917fe5014a4292ba3dcd2a99da3f3ee1f,234,234,640,512,True,531,0.00969756738988,36,35,189,121,0,benchmark_only,experimental_public_benchmark
GVF-2025-0131,jrsb4b9yy5_v1,CPEEK_PANEL_001,131,2.327272727,55.0,data/public_benchmark/images/frame_0131.png,data/public_benchmark/masks/frame_0131.png,1ddf8a500b8ebe203e2032cd6d46e604ec45e5619f436639bc1106055cbf2f17,2196ae049e4ba906c7f48ec888e4334917fe5014a4292ba3dcd2a99da3f3ee1f,234,234,640,512,True,531,0.00969756738988,36,35,189,121,0,benchmark_only,experimental_public_benchmark
GVF-2025-0132,jrsb4b9yy5_v1,CPEEK_PANEL_001,132,2.345454545,55.0,data/public_benchmark/images/frame_0132.png,data/public_benchmark/masks/frame_0132.png,dc58ac84ab57f771497305454b645d6118f4e6b3c67c2393d7c0b53419527b99,2196ae049e4ba906c7f48ec888e4334917fe5014a4292ba3dcd2a99da3f3ee1f,234,234,640,512,True,531,0.00969756738988,36,35,189,121,0,benchmark_only,experimental_public_benchmark
GVF-2025-0133,jrsb4b9yy5_v1,CPEEK_PANEL_001,133,2.363636364,55.0,data/public_benchmark/images/frame_0133.png,data/public_benchmark/masks/frame_0133.png,491de12b1edcdd30039c9e5a7979371596d3d25604206ddd4b9832aff5900f3d,2196ae049e4ba906c7f48ec888e4334917fe5014a4292ba3dcd2a99da3f3ee1f,234,234,640,512,True,531,0.00969756738988,36,35,189,121,0,benchmark_only,experimental_public_benchmark
GVF-2025-0134,jrsb4b9yy5_v1,CPEEK_PANEL_001,134,2.381818182,55.0,data/public_benchmark/images/frame_0134.png,data/public_benchmark/masks/frame_0134.png,d00d0701391398f1122a5c4a246d5c0890009b9e9c10b85a96c6c4af8d9b3af4,2196ae049e4ba906c7f48ec888e4334917fe5014a4292ba3dcd2a99da3f3ee1f,234,234,640,512,True,531,0.00969756738988,36,35,189,121,0,benchmark_only,experimental_public_benchmark
GVF-2025-0135,jrsb4b9yy5_v1,CPEEK_PANEL_001,135,2.400000000,55.0,data/public_benchmark/images/frame_0135.png,data/public_benchmark/masks/frame_0135.png,d894d1774ec72b367865d4ca89fb43c3180e2c23ab6bb81ace6ba9839e1fc219,2196ae049e4ba906c7f48ec888e4334917fe5014a4292ba3dcd2a99da3f3ee1f,234,234,640,512,True,531,0.00969756738988,36,35,189,121,0,benchmark_only,experimental_public_benchmark
GVF-2025-0136,jrsb4b9yy5_v1,CPEEK_PANEL_001,136,2.418181818,55.0,data/public_benchmark/images/frame_0136.png,data/public_benchmark/masks/frame_0136.png,19a63ed055a376d394c9104caeb7e9610a61c8ed2996f2f1325f042b967d3660,2196ae049e4ba906c7f48ec888e4334917fe5014a4292ba3dcd2a99da3f3ee1f,234,234,640,512,True,531,0.00969756738988,36,35,189,121,0,benchmark_only,experimental_public_benchmark
GVF-2025-0137,jrsb4b9yy5_v1,CPEEK_PANEL_001,137,2.436363636,55.0,data/public_benchmark/images/frame_0137.png,data/public_benchmark/masks/frame_0137.png,26bf1de96c99a882c4db6bf3e1276cf1b1da9a097573217034bfa965ced70e8e,2196ae049e4ba906c7f48ec888e4334917fe5014a4292ba3dcd2a99da3f3ee1f,234,234,640,512,True,531,0.00969756738988,36,35,189,121,0,benchmark_only,experimental_public_benchmark
GVF-2025-0138,jrsb4b9yy5_v1,CPEEK_PANEL_001,138,2.454545455,55.0,data/public_benchmark/images/frame_0138.png,data/public_benchmark/masks/frame_0138.png,29fc1fef2aa8bd76c5185ec7f758ea767d4f09b3160dda931421e5e1dc12f0d6,2196ae049e4ba906c7f48ec888e4334917fe5014a4292ba3dcd2a99da3f3ee1f,234,234,640,512,True,531,0.00969756738988,36,35,189,121,0,benchmark_only,experimental_public_benchmark
GVF-2025-0139,jrsb4b9yy5_v1,CPEEK_PANEL_001,139,2.472727273,55.0,data/public_benchmark/images/frame_0139.png,data/public_benchmark/masks/frame_0139.png,d490c2af2c2ec42418b22a19c222bce721227f053ff7607bf59eab5ba7d6fc05,2196ae049e4ba906c7f48ec888e4334917fe5014a4292ba3dcd2a99da3f3ee1f,234,234,640,512,True,531,0.00969756738988,36,35,189,121,0,benchmark_only,experimental_public_benchmark
GVF-2025-0140,jrsb4b9yy5_v1,CPEEK_PANEL_001,140,2.490909091,55.0,data/public_benchmark/images/frame_0140.png,data/public_benchmark/masks/frame_0140.png,bdfb9aec7b28f3ff751ce93072fd60425fe2f21d570d1e43ffe269bb5f223400,2196ae049e4ba906c7f48ec888e4334917fe5014a4292ba3dcd2a99da3f3ee1f,234,234,640,512,True,531,0.00969756738988,36,35,189,121,0,benchmark_only,experimental_public_benchmark
GVF-2025-0141,jrsb4b9yy5_v1,CPEEK_PANEL_001,141,2.509090909,55.0,data/public_benchmark/images/frame_0141.png,data/public_benchmark/masks/frame_0141.png,61c9a987ea2eb7858f3411d7b0efc6403f6d6cb50d072eb50a0bcc3bfdf581a1,2196ae049e4ba906c7f48ec888e4334917fe5014a4292ba3dcd2a99da3f3ee1f,234,234,640,512,True,531,0.00969756738988,36,35,189,121,0,benchmark_only,experimental_public_benchmark
GVF-2025-0142,jrsb4b9yy5_v1,CPEEK_PANEL_001,142,2.527272727,55.0,data/public_benchmark/images/frame_0142.png,data/public_benchmark/masks/frame_0142.png,0822eb4e687281e4af7766552f7eaecf1b271e583a37f5e5bf6803315f0667bc,2196ae049e4ba906c7f48ec888e4334917fe5014a4292ba3dcd2a99da3f3ee1f,234,234,640,512,True,531,0.00969756738988,36,35,189,121,0,benchmark_only,experimental_public_benchmark
GVF-2025-0143,jrsb4b9yy5_v1,CPEEK_PANEL_001,143,2.545454545,55.0,data/public_benchmark/images/frame_0143.png,data/public_benchmark/masks/frame_0143.png,c77b0d2b107e37686d8b26f56879b4834c2831845507f4ccff063484e129e8cb,2196ae049e4ba906c7f48ec888e4334917fe5014a4292ba3dcd2a99da3f3ee1f,234,234,640,512,True,531,0.00969756738988,36,35,189,121,0,benchmark_only,experimental_public_benchmark
GVF-2025-0144,jrsb4b9yy5_v1,CPEEK_PANEL_001,144,2.563636364,55.0,data/public_benchmark/images/frame_0144.png,data/public_benchmark/masks/frame_0144.png,f531dcee911b891047c4df3b10919b72b8ac5eab634c7d66f47611a1556d8f86,2196ae049e4ba906c7f48ec888e4334917fe5014a4292ba3dcd2a99da3f3ee1f,234,234,640,512,True,531,0.00969756738988,36,35,189,121,0,benchmark_only,experimental_public_benchmark
GVF-2025-0145,jrsb4b9yy5_v1,CPEEK_PANEL_001,145,2.581818182,55.0,data/public_benchmark/images/frame_0145.png,data/public_benchmark/masks/frame_0145.png,a3a1e63e6813f05c918981f12a20b5dee763035bc52c2e73306d5bb25a813f2c,2196ae049e4ba906c7f48ec888e4334917fe5014a4292ba3dcd2a99da3f3ee1f,234,234,640,512,True,531,0.00969756738988,36,35,189,121,0,benchmark_only,experimental_public_benchmark
GVF-2025-0146,jrsb4b9yy5_v1,CPEEK_PANEL_001,146,2.600000000,55.0,data/public_benchmark/images/frame_0146.png,data/public_benchmark/masks/frame_0146.png,14e59967fbf12d92de956db645b363fc3695f8dc1f529bb2225e0ce95b912a84,2196ae049e4ba906c7f48ec888e4334917fe5014a4292ba3dcd2a99da3f3ee1f,234,234,640,512,True,531,0.00969756738988,36,35,189,121,0,benchmark_only,experimental_public_benchmark
GVF-2025-0147,jrsb4b9yy5_v1,CPEEK_PANEL_001,147,2.618181818,55.0,data/public_benchmark/images/frame_0147.png,data/public_benchmark/masks/frame_0147.png,caa90eb517a605e0c41952b58baaa405b5f6992d1533755a73ef117606098d08,2196ae049e4ba906c7f48ec888e4334917fe5014a4292ba3dcd2a99da3f3ee1f,234,234,640,512,True,531,0.00969756738988,36,35,189,121,0,benchmark_only,experimental_public_benchmark
GVF-2025-0148,jrsb4b9yy5_v1,CPEEK_PANEL_001,148,2.636363636,55.0,data/public_benchmark/images/frame_0148.png,data/public_benchmark/masks/frame_0148.png,1b5b9d932f3eaf2b81f537848149aebf340e5a17843c8ac60e535f3716ee6635,2196ae049e4ba906c7f48ec888e4334917fe5014a4292ba3dcd2a99da3f3ee1f,234,234,640,512,True,531,0.00969756738988,36,35,189,121,0,benchmark_only,experimental_public_benchmark
GVF-2025-0149,jrsb4b9yy5_v1,CPEEK_PANEL_001,149,2.654545455,55.0,data/public_benchmark/images/frame_0149.png,data/public_benchmark/masks/frame_0149.png,e0563510172420e390c8b7ac529cd99c433ab7a4fa796c4ab755a4aa1a8569a6,2196ae049e4ba906c7f48ec888e4334917fe5014a4292ba3dcd2a99da3f3ee1f,234,234,640,512,True,531,0.00969756738988,36,35,189,121,0,benchmark_only,experimental_public_benchmark
GVF-2025-0150,jrsb4b9yy5_v1,CPEEK_PANEL_001,150,2.672727273,55.0,data/public_benchmark/images/frame_0150.png,data/public_benchmark/masks/frame_0150.png,e609061211cdc6f91d93f8b12cef63f11102adc822b3aa3d95c8e8d155a282d6,2196ae049e4ba906c7f48ec888e4334917fe5014a4292ba3dcd2a99da3f3ee1f,234,234,640,512,True,531,0.00969756738988,36,35,189,121,0,benchmark_only,experimental_public_benchmark
GVF-2025-0151,jrsb4b9yy5_v1,CPEEK_PANEL_001,151,2.690909091,55.0,data/public_benchmark/images/frame_0151.png,data/public_benchmark/masks/frame_0151.png,9d5e7664c9bc080b651fb766583996046c6cb2182fdc3594343aab37b842666d,2196ae049e4ba906c7f48ec888e4334917fe5014a4292ba3dcd2a99da3f3ee1f,234,234,640,512,True,531,0.00969756738988,36,35,189,121,0,benchmark_only,experimental_public_benchmark
GVF-2025-0152,jrsb4b9yy5_v1,CPEEK_PANEL_001,152,2.709090909,55.0,data/public_benchmark/images/frame_0152.png,data/public_benchmark/masks/frame_0152.png,5d032b577d8afb3bcdf0437fcab788d30b3752b985df2041856a971fc21d376c,2196ae049e4ba906c7f48ec888e4334917fe5014a4292ba3dcd2a99da3f3ee1f,234,234,640,512,True,531,0.00969756738988,36,35,189,121,0,benchmark_only,experimental_public_benchmark
GVF-2025-0153,jrsb4b9yy5_v1,CPEEK_PANEL_001,153,2.727272727,55.0,data/public_benchmark/images/frame_0153.png,data/public_benchmark/masks/frame_0153.png,87aa264b01821fa3a1cc70068043a8da2a443f5cd39b7b07aa5e7b358b9f1fe3,2196ae049e4ba906c7f48ec888e4334917fe5014a4292ba3dcd2a99da3f3ee1f,234,234,640,512,True,531,0.00969756738988,36,35,189,121,0,benchmark_only,experimental_public_benchmark
GVF-2025-0154,jrsb4b9yy5_v1,CPEEK_PANEL_001,154,2.745454545,55.0,data/public_benchmark/images/frame_0154.png,data/public_benchmark/masks/frame_0154.png,5e2b8c4e4319e28c1dd6440d050d82f836f21a134c4d826d4183b37a5b4af262,2196ae049e4ba906c7f48ec888e4334917fe5014a4292ba3dcd2a99da3f3ee1f,234,234,640,512,True,531,0.00969756738988,36,35,189,121,0,benchmark_only,experimental_public_benchmark
GVF-2025-0155,jrsb4b9yy5_v1,CPEEK_PANEL_001,155,2.763636364,55.0,data/public_benchmark/images/frame_0155.png,data/public_benchmark/masks/frame_0155.png,ce2245f02a6113190ca9609511de17e04072990f386c2f2e43da1ecf76173550,2196ae049e4ba906c7f48ec888e4334917fe5014a4292ba3dcd2a99da3f3ee1f,234,234,640,512,True,531,0.00969756738988,36,35,189,121,0,benchmark_only,experimental_public_benchmark
GVF-2025-0156,jrsb4b9yy5_v1,CPEEK_PANEL_001,156,2.781818182,55.0,data/public_benchmark/images/frame_0156.png,data/public_benchmark/masks/frame_0156.png,3e57cb7396ae8b868e51a34ce2095cda7e2b1214d08dde942c7506804c834852,2196ae049e4ba906c7f48ec888e4334917fe5014a4292ba3dcd2a99da3f3ee1f,234,234,640,512,True,531,0.00969756738988,36,35,189,121,0,benchmark_only,experimental_public_benchmark
GVF-2025-0157,jrsb4b9yy5_v1,CPEEK_PANEL_001,157,2.800000000,55.0,data/public_benchmark/images/frame_0157.png,data/public_benchmark/masks/frame_0157.png,c2ba2a3625a89600ce610114b0522b183de50175590b7e5f1561a36c6a358ecd,2196ae049e4ba906c7f48ec888e4334917fe5014a4292ba3dcd2a99da3f3ee1f,234,234,640,512,True,531,0.00969756738988,36,35,189,121,0,benchmark_only,experimental_public_benchmark
GVF-2025-0158,jrsb4b9yy5_v1,CPEEK_PANEL_001,158,2.818181818,55.0,data/public_benchmark/images/frame_0158.png,data/public_benchmark/masks/frame_0158.png,28c4b5614d5df68533e25ae34c8235e85146ad7d4c810076466d682d5b5f0636,2196ae049e4ba906c7f48ec888e4334917fe5014a4292ba3dcd2a99da3f3ee1f,234,234,640,512,True,531,0.00969756738988,36,35,189,121,0,benchmark_only,experimental_public_benchmark
GVF-2025-0159,jrsb4b9yy5_v1,CPEEK_PANEL_001,159,2.836363636,55.0,data/public_benchmark/images/frame_0159.png,data/public_benchmark/masks/frame_0159.png,2009e99ce6249138b34366ff613db2e031c608ecda3fd949e165c5efd961adfb,2196ae049e4ba906c7f48ec888e4334917fe5014a4292ba3dcd2a99da3f3ee1f,234,234,640,512,True,531,0.00969756738988,36,35,189,121,0,benchmark_only,experimental_public_benchmark
GVF-2025-0160,jrsb4b9yy5_v1,CPEEK_PANEL_001,160,2.854545455,55.0,data/public_benchmark/images/frame_0160.png,data/public_benchmark/masks/frame_0160.png,90dcf2c087fc40e09c41a2187184eb3a1487773c4870c82c4641cd2e85fa44e3,2196ae049e4ba906c7f48ec888e4334917fe5014a4292ba3dcd2a99da3f3ee1f,234,234,640,512,True,531,0.00969756738988,36,35,189,121,0,benchmark_only,experimental_public_benchmark
GVF-2025-0161,jrsb4b9yy5_v1,CPEEK_PANEL_001,161,2.872727273,55.0,data/public_benchmark/images/frame_0161.png,data/public_benchmark/masks/frame_0161.png,cc2198e1d9079c8a80e5c32e244c204786f2483637b583cb46f24b5267bfa44a,2196ae049e4ba906c7f48ec888e4334917fe5014a4292ba3dcd2a99da3f3ee1f,234,234,640,512,True,531,0.00969756738988,36,35,189,121,0,benchmark_only,experimental_public_benchmark
GVF-2025-0163,jrsb4b9yy5_v1,CPEEK_PANEL_001,163,2.909090909,55.0,data/public_benchmark/images/frame_0163.png,data/public_benchmark/masks/frame_0163.png,369e78c5238382502641a85fbc22a51d513e25cf5607e9976413788721b618e0,2196ae049e4ba906c7f48ec888e4334917fe5014a4292ba3dcd2a99da3f3ee1f,234,234,640,512,True,531,0.00969756738988,36,35,189,121,0,benchmark_only,experimental_public_benchmark
GVF-2025-0164,jrsb4b9yy5_v1,CPEEK_PANEL_001,164,2.927272727,55.0,data/public_benchmark/images/frame_0164.png,data/public_benchmark/masks/frame_0164.png,82332e125d349148c1bbbbe519bb821312d654248777bce8eb70bb20edbdd3d1,2196ae049e4ba906c7f48ec888e4334917fe5014a4292ba3dcd2a99da3f3ee1f,234,234,640,512,True,531,0.00969756738988,36,35,189,121,0,benchmark_only,experimental_public_benchmark
GVF-2025-0165,jrsb4b9yy5_v1,CPEEK_PANEL_001,165,2.945454545,55.0,data/public_benchmark/images/frame_0165.png,data/public_benchmark/masks/frame_0165.png,b213cf19a60c7064197d4a2ea852067424ab1d57276242ee1b088adb68c1bf06,2196ae049e4ba906c7f48ec888e4334917fe5014a4292ba3dcd2a99da3f3ee1f,234,234,640,512,True,531,0.00969756738988,36,35,189,121,0,benchmark_only,experimental_public_benchmark
GVF-2025-0166,jrsb4b9yy5_v1,CPEEK_PANEL_001,166,2.963636364,55.0,data/public_benchmark/images/frame_0166.png,data/public_benchmark/masks/frame_0166.png,8ea0e466e09986a9cc3b18beeaf1a727a5a35131704261465b27ff3603280cef,2196ae049e4ba906c7f48ec888e4334917fe5014a4292ba3dcd2a99da3f3ee1f,234,234,640,512,True,531,0.00969756738988,36,35,189,121,0,benchmark_only,experimental_public_benchmark
GVF-2025-0167,jrsb4b9yy5_v1,CPEEK_PANEL_001,167,2.981818182,55.0,data/public_benchmark/images/frame_0167.png,data/public_benchmark/masks/frame_0167.png,00f03259f72d119812babf672314bca717bdd85949a344f76ffcb3d03b18b080,2196ae049e4ba906c7f48ec888e4334917fe5014a4292ba3dcd2a99da3f3ee1f,234,234,640,512,True,531,0.00969756738988,36,35,189,121,0,benchmark_only,experimental_public_benchmark
GVF-2025-0168,jrsb4b9yy5_v1,CPEEK_PANEL_001,168,3.000000000,55.0,data/public_benchmark/images/frame_0168.png,data/public_benchmark/masks/frame_0168.png,5352c0e49c9c9d6cda702951c2b9f10c8d645f8bc4f79444fbac49b0087c51e6,2196ae049e4ba906c7f48ec888e4334917fe5014a4292ba3dcd2a99da3f3ee1f,234,234,640,512,True,531,0.00969756738988,36,35,189,121,0,benchmark_only,experimental_public_benchmark
GVF-2025-0169,jrsb4b9yy5_v1,CPEEK_PANEL_001,169,3.018181818,55.0,data/public_benchmark/images/frame_0169.png,data/public_benchmark/masks/frame_0169.png,d68e70936bb2b59e7283c85eedba567429c12d5126262eb94c7e707b0e61bf57,2196ae049e4ba906c7f48ec888e4334917fe5014a4292ba3dcd2a99da3f3ee1f,234,234,640,512,True,531,0.00969756738988,36,35,189,121,0,benchmark_only,experimental_public_benchmark
GVF-2025-0170,jrsb4b9yy5_v1,CPEEK_PANEL_001,170,3.036363636,55.0,data/public_benchmark/images/frame_0170.png,data/public_benchmark/masks/frame_0170.png,4430aaa703a88ac30c993901ccacdbf2ac3f1dbf2a1d60b388b6eea144a8b569,2196ae049e4ba906c7f48ec888e4334917fe5014a4292ba3dcd2a99da3f3ee1f,234,234,640,512,True,531,0.00969756738988,36,35,189,121,0,benchmark_only,experimental_public_benchmark
GVF-2025-0171,jrsb4b9yy5_v1,CPEEK_PANEL_001,171,3.054545455,55.0,data/public_benchmark/images/frame_0171.png,data/public_benchmark/masks/frame_0171.png,df8a4be192663416e3800d9c448e278c4ff14a508d475dfb68368a5a3042a443,2196ae049e4ba906c7f48ec888e4334917fe5014a4292ba3dcd2a99da3f3ee1f,234,234,640,512,True,531,0.00969756738988,36,35,189,121,0,benchmark_only,experimental_public_benchmark
GVF-2025-0172,jrsb4b9yy5_v1,CPEEK_PANEL_001,172,3.072727273,55.0,data/public_benchmark/images/frame_0172.png,data/public_benchmark/masks/frame_0172.png,01bf71d3aa2b9a09d198b10ed99e27e26fd73a22de4cc1772b1a9f25e29c432e,2196ae049e4ba906c7f48ec888e4334917fe5014a4292ba3dcd2a99da3f3ee1f,234,234,640,512,True,531,0.00969756738988,36,35,189,121,0,benchmark_only,experimental_public_benchmark
GVF-2025-0173,jrsb4b9yy5_v1,CPEEK_PANEL_001,173,3.090909091,55.0,data/public_benchmark/images/frame_0173.png,data/public_benchmark/masks/frame_0173.png,1dbed112d5b52455bad95e126faf6a0b78e9100d9fc142547f7fb9e36805667a,2196ae049e4ba906c7f48ec888e4334917fe5014a4292ba3dcd2a99da3f3ee1f,234,234,640,512,True,531,0.00969756738988,36,35,189,121,0,benchmark_only,experimental_public_benchmark
GVF-2025-0174,jrsb4b9yy5_v1,CPEEK_PANEL_001,174,3.109090909,55.0,data/public_benchmark/images/frame_0174.png,data/public_benchmark/masks/frame_0174.png,7c05bd13ad41a01465d1efb5144ffa4ec75fdc85b8e340c7c713655931058e0e,2196ae049e4ba906c7f48ec888e4334917fe5014a4292ba3dcd2a99da3f3ee1f,234,234,640,512,True,531,0.00969756738988,36,35,189,121,0,benchmark_only,experimental_public_benchmark
GVF-2025-0175,jrsb4b9yy5_v1,CPEEK_PANEL_001,175,3.127272727,55.0,data/public_benchmark/images/frame_0175.png,data/public_benchmark/masks/frame_0175.png,5ce19aba63f74937bd7535f132e882f980f7be9ac2d9d26382a020b053263bd7,2196ae049e4ba906c7f48ec888e4334917fe5014a4292ba3dcd2a99da3f3ee1f,234,234,640,512,True,531,0.00969756738988,36,35,189,121,0,benchmark_only,experimental_public_benchmark
GVF-2025-0176,jrsb4b9yy5_v1,CPEEK_PANEL_001,176,3.145454545,55.0,data/public_benchmark/images/frame_0176.png,data/public_benchmark/masks/frame_0176.png,9b42956fd83819064bf740c43f2fb9a6c7bd6d03f6bb9758c620515ba525a5c1,2196ae049e4ba906c7f48ec888e4334917fe5014a4292ba3dcd2a99da3f3ee1f,234,234,640,512,True,531,0.00969756738988,36,35,189,121,0,benchmark_only,experimental_public_benchmark
GVF-2025-0177,jrsb4b9yy5_v1,CPEEK_PANEL_001,177,3.163636364,55.0,data/public_benchmark/images/frame_0177.png,data/public_benchmark/masks/frame_0177.png,9c419f7e633d2ad87a4ba6530efa42c90f8049db4ad11b6671d859875b094fef,2196ae049e4ba906c7f48ec888e4334917fe5014a4292ba3dcd2a99da3f3ee1f,234,234,640,512,True,531,0.00969756738988,36,35,189,121,0,benchmark_only,experimental_public_benchmark
GVF-2025-0178,jrsb4b9yy5_v1,CPEEK_PANEL_001,178,3.181818182,55.0,data/public_benchmark/images/frame_0178.png,data/public_benchmark/masks/frame_0178.png,987c79cca39ff38bfbde2b11c83945bd4dc3a180742a49e59df409a7eb81a866,2196ae049e4ba906c7f48ec888e4334917fe5014a4292ba3dcd2a99da3f3ee1f,234,234,640,512,True,531,0.00969756738988,36,35,189,121,0,benchmark_only,experimental_public_benchmark
GVF-2025-0179,jrsb4b9yy5_v1,CPEEK_PANEL_001,179,3.200000000,55.0,data/public_benchmark/images/frame_0179.png,data/public_benchmark/masks/frame_0179.png,a7092592bea554c0ec44eef82d9f16c5239d250460c6f035108233ed1da467f0,2196ae049e4ba906c7f48ec888e4334917fe5014a4292ba3dcd2a99da3f3ee1f,234,234,640,512,True,531,0.00969756738988,36,35,189,121,0,benchmark_only,experimental_public_benchmark
GVF-2025-0180,jrsb4b9yy5_v1,CPEEK_PANEL_001,180,3.218181818,55.0,data/public_benchmark/images/frame_0180.png,data/public_benchmark/masks/frame_0180.png,dff32c72f3f24c16ff0fb936f34365df026ff0cd86089aca9d492c6823809604,2196ae049e4ba906c7f48ec888e4334917fe5014a4292ba3dcd2a99da3f3ee1f,234,234,640,512,True,531,0.00969756738988,36,35,189,121,0,benchmark_only,experimental_public_benchmark
GVF-2025-0181,jrsb4b9yy5_v1,CPEEK_PANEL_001,181,3.236363636,55.0,data/public_benchmark/images/frame_0181.png,data/public_benchmark/masks/frame_0181.png,ea9c10bed965e8ce687cbec1a4f837034dd9d086c027e260a1af0a4e163b9cc8,2196ae049e4ba906c7f48ec888e4334917fe5014a4292ba3dcd2a99da3f3ee1f,234,234,640,512,True,531,0.00969756738988,36,35,189,121,0,benchmark_only,experimental_public_benchmark
GVF-2025-0182,jrsb4b9yy5_v1,CPEEK_PANEL_001,182,3.254545455,55.0,data/public_benchmark/images/frame_0182.png,data/public_benchmark/masks/frame_0182.png,bfb08e2babb6305705169fdebd1c9e5ff00ee529790b3fead205c191b5d70490,2196ae049e4ba906c7f48ec888e4334917fe5014a4292ba3dcd2a99da3f3ee1f,234,234,640,512,True,531,0.00969756738988,36,35,189,121,0,benchmark_only,experimental_public_benchmark
GVF-2025-0183,jrsb4b9yy5_v1,CPEEK_PANEL_001,183,3.272727273,55.0,data/public_benchmark/images/frame_0183.png,data/public_benchmark/masks/frame_0183.png,96c65ba236c211b654a0096b393d8e4f8080c8e66966c14feb72822d2eefeb1d,2196ae049e4ba906c7f48ec888e4334917fe5014a4292ba3dcd2a99da3f3ee1f,234,234,640,512,True,531,0.00969756738988,36,35,189,121,0,benchmark_only,experimental_public_benchmark
GVF-2025-0184,jrsb4b9yy5_v1,CPEEK_PANEL_001,184,3.290909091,55.0,data/public_benchmark/images/frame_0184.png,data/public_benchmark/masks/frame_0184.png,2f8d5003fa3b97e2cd6c7c162f0b2eae031065d78adb16ed6b420666c20f3702,2196ae049e4ba906c7f48ec888e4334917fe5014a4292ba3dcd2a99da3f3ee1f,234,234,640,512,True,531,0.00969756738988,36,35,189,121,0,benchmark_only,experimental_public_benchmark
GVF-2025-0185,jrsb4b9yy5_v1,CPEEK_PANEL_001,185,3.309090909,55.0,data/public_benchmark/images/frame_0185.png,data/public_benchmark/masks/frame_0185.png,2bcb777f1b331ea9b16278553aa821eb386d10a3f6e0d6d8fc4f2f7101d33190,2196ae049e4ba906c7f48ec888e4334917fe5014a4292ba3dcd2a99da3f3ee1f,234,234,640,512,True,531,0.00969756738988,36,35,189,121,0,benchmark_only,experimental_public_benchmark
GVF-2025-0186,jrsb4b9yy5_v1,CPEEK_PANEL_001,186,3.327272727,55.0,data/public_benchmark/images/frame_0186.png,data/public_benchmark/masks/frame_0186.png,c8d4cf7c687ac409f9d8803418fd695276a088eb1a9248e7255f676a4259632c,2196ae049e4ba906c7f48ec888e4334917fe5014a4292ba3dcd2a99da3f3ee1f,234,234,640,512,True,531,0.00969756738988,36,35,189,121,0,benchmark_only,experimental_public_benchmark
GVF-2025-0187,jrsb4b9yy5_v1,CPEEK_PANEL_001,187,3.345454545,55.0,data/public_benchmark/images/frame_0187.png,data/public_benchmark/masks/frame_0187.png,6a907c2900d7f82671ec2bead88a457eeb6c5fed6c3025291699d9c904773658,2196ae049e4ba906c7f48ec888e4334917fe5014a4292ba3dcd2a99da3f3ee1f,234,234,640,512,True,531,0.00969756738988,36,35,189,121,0,benchmark_only,experimental_public_benchmark
GVF-2025-0188,jrsb4b9yy5_v1,CPEEK_PANEL_001,188,3.363636364,55.0,data/public_benchmark/images/frame_0188.png,data/public_benchmark/masks/frame_0188.png,da23f23d596f2f28d0c79d9535ec3f56015498b605c608a657ebb250ee7aed34,2196ae049e4ba906c7f48ec888e4334917fe5014a4292ba3dcd2a99da3f3ee1f,234,234,640,512,True,531,0.00969756738988,36,35,189,121,0,benchmark_only,experimental_public_benchmark
